,MissionDate,CountryOfCitizenship,R-T,PULOC,DropLoc,AlienMasterIDCount,MissionIDCount,JuvenileCount,JuvPercent,NCCount,NCPercent
2133,2015-02-17,GUATEMALA,R,KSAT,MGGT,14,1,0.0,0.0,13.0,92.85714285714286
2134,2015-02-17,GUATEMALA,R,KBRO,MGGT,53,1,0.0,0.0,46.0,86.79245283018868
2135,2015-02-18,GUATEMALA,R,KAEX,MGGT,53,1,0.0,0.0,15.0,28.30188679245283
2136,2015-02-18,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,126.0,93.33333333333333
2137,2015-02-19,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,129.0,95.55555555555556
2138,2015-02-20,GUATEMALA,R,KELP,MGGT,41,1,0.0,0.0,39.0,95.1219512195122
2139,2015-02-20,GUATEMALA,R,KIWA,MGGT,118,2,0.0,0.0,96.0,81.35593220338984
2140,2015-02-20,GUATEMALA,R,KSAT,MGGT,8,1,4.0,0.5,8.0,100.0
2141,2015-02-20,GUATEMALA,R,KBRO,MGGT,98,1,0.0,0.0,95.0,96.93877551020408
2142,2015-02-24,GUATEMALA,R,KSAT,MGGT,22,1,0.0,0.0,21.0,95.45454545454545
2143,2015-02-24,GUATEMALA,R,KBRO,MGGT,187,2,0.0,0.0,178.0,95.18716577540107
2144,2015-02-25,GUATEMALA,R,KCSG,MGGT,22,1,0.0,0.0,6.0,27.27272727272727
2145,2015-02-25,GUATEMALA,R,KIAH,MGGT,30,1,0.0,0.0,9.0,30.0
2146,2015-02-25,GUATEMALA,R,KMIA,MGGT,13,1,0.0,0.0,3.0,23.076923076923077
2147,2015-02-27,GUATEMALA,R,KELP,MGGT,37,1,0.0,0.0,34.0,91.8918918918919
2148,2015-02-27,GUATEMALA,R,KIWA,MGGT,110,1,0.0,0.0,83.0,75.45454545454545
2149,2015-02-27,GUATEMALA,R,KBRO,MGGT,121,2,0.0,0.0,117.0,96.69421487603306
2150,2015-03-05,GUATEMALA,R,KBRO,MGGT,267,2,0.0,0.0,260.0,97.37827715355806
2151,2015-03-06,GUATEMALA,R,KAEX,MGGT,86,1,0.0,0.0,16.0,18.6046511627907
2152,2015-03-06,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,98.0,75.96899224806202
2153,2015-03-06,GUATEMALA,R,KBRO,MGGT,76,1,0.0,0.0,74.0,97.36842105263158
2154,2015-03-10,GUATEMALA,R,KSAT,MGGT,86,1,0.0,0.0,78.0,90.69767441860465
2155,2015-03-10,GUATEMALA,R,KBRO,MGGT,135,1,1.0,0.007407407407407408,134.0,99.25925925925925
2156,2015-03-11,GUATEMALA,R,KCSG,MGGT,29,1,0.0,0.0,5.0,17.24137931034483
2157,2015-03-11,GUATEMALA,R,KIAH,MGGT,70,1,0.0,0.0,28.0,40.0
2158,2015-03-11,GUATEMALA,R,KMIA,MGGT,9,1,0.0,0.0,2.0,22.22222222222222
2159,2015-03-13,GUATEMALA,R,KELP,MGGT,62,1,0.0,0.0,56.0,90.32258064516128
2160,2015-03-13,GUATEMALA,R,KIWA,MGGT,148,2,0.0,0.0,116.0,78.37837837837837
2161,2015-03-13,GUATEMALA,R,KSAT,MGGT,17,1,4.0,0.23529411764705882,17.0,100.0
2162,2015-03-13,GUATEMALA,R,KBRO,MGGT,118,1,0.0,0.0,115.0,97.45762711864407
2163,2015-03-16,GUATEMALA,R,KSAT,MGGT,17,1,0.0,0.0,17.0,100.0
2164,2015-03-16,GUATEMALA,R,KBRO,MGGT,40,1,0.0,0.0,40.0,100.0
2165,2015-03-17,GUATEMALA,R,KBRO,MGGT,116,1,0.0,0.0,113.0,97.41379310344827
2166,2015-03-18,GUATEMALA,R,KAEX,MGGT,59,1,0.0,0.0,12.0,20.33898305084746
2167,2015-03-19,GUATEMALA,R,KELP,MGGT,19,1,0.0,0.0,16.0,84.21052631578947
2168,2015-03-19,GUATEMALA,R,KBRO,MGGT,105,1,0.0,0.0,104.0,99.04761904761905
2169,2015-03-20,GUATEMALA,R,KIWA,MGGT,122,1,0.0,0.0,101.0,82.78688524590164
2170,2015-03-20,GUATEMALA,R,KSAT,MGGT,28,1,0.0,0.0,26.0,92.85714285714286
2171,2015-03-20,GUATEMALA,R,KBRO,MGGT,39,1,0.0,0.0,38.0,97.43589743589743
2172,2015-03-24,GUATEMALA,R,KBRO,MGGT,130,1,0.0,0.0,125.0,96.15384615384616
2173,2015-03-25,GUATEMALA,R,KCSG,MGGT,12,1,0.0,0.0,4.0,33.33333333333333
2174,2015-03-25,GUATEMALA,R,KIAH,MGGT,30,1,0.0,0.0,15.0,50.0
2175,2015-03-25,GUATEMALA,R,KMIA,MGGT,17,1,0.0,0.0,7.0,41.17647058823529
2176,2015-03-26,GUATEMALA,R,KAEX,MGGT,93,1,0.0,0.0,46.0,49.46236559139785
2177,2015-03-26,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,130.0,96.29629629629629
2178,2015-03-27,GUATEMALA,R,KELP,MGGT,39,1,0.0,0.0,37.0,94.87179487179486
2179,2015-03-27,GUATEMALA,R,KIWA,MGGT,115,2,1.0,0.008695652173913044,88.0,76.52173913043478
2180,2015-03-27,GUATEMALA,R,KSAT,MGGT,5,1,2.0,0.4,5.0,100.0
2181,2015-03-27,GUATEMALA,R,KBRO,MGGT,54,1,0.0,0.0,50.0,92.5925925925926
2182,2015-03-30,GUATEMALA,R,KSAT,MGGT,30,1,0.0,0.0,26.0,86.66666666666667
2183,2015-03-30,GUATEMALA,R,KBRO,MGGT,56,1,0.0,0.0,54.0,96.42857142857143
2184,2015-04-06,GUATEMALA,R,KSAT,MGGT,5,1,0.0,0.0,5.0,100.0
2185,2015-04-06,GUATEMALA,R,KBRO,MGGT,126,1,0.0,0.0,122.0,96.82539682539682
2186,2015-04-07,GUATEMALA,R,KSAT,MGGT,4,1,2.0,0.5,4.0,100.0
2187,2015-04-07,GUATEMALA,R,KBRO,MGGT,126,1,0.0,0.0,124.0,98.4126984126984
2188,2015-04-08,GUATEMALA,R,KAEX,MGGT,106,1,0.0,0.0,45.0,42.45283018867924
2189,2015-04-08,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,125.0,92.5925925925926
2190,2015-04-10,GUATEMALA,R,KELP,MGGT,48,1,0.0,0.0,40.0,83.33333333333334
2191,2015-04-10,GUATEMALA,R,KIWA,MGGT,202,2,0.0,0.0,175.0,86.63366336633663
2192,2015-04-10,GUATEMALA,R,KSAT,MGGT,58,1,0.0,0.0,52.0,89.65517241379311
2193,2015-04-13,GUATEMALA,R,KSAT,MGGT,46,1,0.0,0.0,38.0,82.6086956521739
2194,2015-04-13,GUATEMALA,R,KBRO,MGGT,42,1,0.0,0.0,41.0,97.61904761904762
2195,2015-04-14,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,127.0,94.07407407407408
2196,2015-04-15,GUATEMALA,R,KCSG,MGGT,47,1,0.0,0.0,5.0,10.638297872340425
2197,2015-04-15,GUATEMALA,R,KIAH,MGGT,69,1,0.0,0.0,34.0,49.275362318840585
2198,2015-04-15,GUATEMALA,R,KMIA,MGGT,17,1,0.0,0.0,4.0,23.52941176470588
2199,2015-04-15,GUATEMALA,R,KBRO,MGGT,130,1,0.0,0.0,124.0,95.38461538461539
2200,2015-04-16,GUATEMALA,R,KAEX,MGGT,66,1,0.0,0.0,27.0,40.909090909090914
2201,2015-04-16,GUATEMALA,R,KIWA,MGGT,24,1,0.0,0.0,4.0,16.666666666666664
2202,2015-04-16,GUATEMALA,R,KBRO,MGGT,95,1,0.0,0.0,95.0,100.0
2203,2015-04-17,GUATEMALA,R,KIWA,MGGT,131,1,0.0,0.0,123.0,93.89312977099237
2204,2015-04-17,GUATEMALA,R,KSAT,MGGT,9,1,1.0,0.1111111111111111,9.0,100.0
2205,2015-04-17,GUATEMALA,R,KBRO,MGGT,39,1,0.0,0.0,38.0,97.43589743589743
2206,2015-04-20,GUATEMALA,R,KSAT,MGGT,52,1,0.0,0.0,50.0,96.15384615384616
2207,2015-04-20,GUATEMALA,R,KBRO,MGGT,59,1,0.0,0.0,58.0,98.30508474576271
2208,2015-04-22,GUATEMALA,R,KAEX,MGGT,51,1,0.0,0.0,20.0,39.21568627450981
2209,2015-04-24,GUATEMALA,R,KIAH,MGGT,69,1,0.0,0.0,40.0,57.971014492753625
2210,2015-04-24,GUATEMALA,R,KIWA,MGGT,189,2,0.0,0.0,153.0,80.95238095238095
2211,2015-04-24,GUATEMALA,R,KBRO,MGGT,134,1,0.0,0.0,130.0,97.01492537313433
2212,2015-04-27,GUATEMALA,R,KSAT,MGGT,30,1,0.0,0.0,27.0,90.0
2213,2015-04-27,GUATEMALA,R,KBRO,MGGT,37,1,0.0,0.0,34.0,91.8918918918919
2214,2015-04-28,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,132.0,97.77777777777777
2215,2015-04-29,GUATEMALA,R,KCSG,MGGT,31,1,0.0,0.0,5.0,16.129032258064516
2216,2015-04-29,GUATEMALA,R,KIAH,MGGT,21,1,0.0,0.0,7.0,33.33333333333333
2217,2015-04-29,GUATEMALA,R,KMIA,MGGT,24,1,0.0,0.0,17.0,70.83333333333334
2218,2015-04-30,GUATEMALA,R,KBRO,MGGT,124,1,0.0,0.0,121.0,97.58064516129032
2219,2015-05-04,GUATEMALA,R,KSAT,MGGT,25,1,0.0,0.0,24.0,96.0
2220,2015-05-04,GUATEMALA,R,KBRO,MGGT,34,1,3.0,0.08823529411764706,32.0,94.11764705882352
2221,2015-05-05,GUATEMALA,R,KBRO,MGGT,134,1,0.0,0.0,132.0,98.50746268656717
2222,2015-05-06,GUATEMALA,R,KAEX,MGGT,96,1,0.0,0.0,35.0,36.45833333333333
2223,2015-05-06,GUATEMALA,R,KBRO,MGGT,128,1,0.0,0.0,124.0,96.875
2224,2015-05-08,GUATEMALA,R,KELP,MGGT,80,1,0.0,0.0,80.0,100.0
2225,2015-05-08,GUATEMALA,R,KIWA,MGGT,156,2,3.0,0.019230769230769232,126.0,80.76923076923077
2226,2015-05-08,GUATEMALA,R,KSAT,MGGT,3,1,0.0,0.0,3.0,100.0
2227,2015-05-08,GUATEMALA,R,KBRO,MGGT,52,1,0.0,0.0,52.0,100.0
2228,2015-05-11,GUATEMALA,R,KSAT,MGGT,38,1,0.0,0.0,35.0,92.10526315789474
2229,2015-05-11,GUATEMALA,R,KBRO,MGGT,97,1,0.0,0.0,89.0,91.75257731958763
2230,2015-05-14,GUATEMALA,R,KAEX,MGGT,62,1,0.0,0.0,21.0,33.87096774193548
2231,2015-05-14,GUATEMALA,R,KCSG,MGGT,61,1,0.0,0.0,25.0,40.98360655737705
2232,2015-05-14,GUATEMALA,R,KIAH,MGGT,42,1,0.0,0.0,25.0,59.523809523809526
2233,2015-05-14,GUATEMALA,R,KBRO,MGGT,175,2,0.0,0.0,167.0,95.42857142857143
2234,2015-05-15,GUATEMALA,R,KIWA,MGGT,118,1,1.0,0.00847457627118644,97.0,82.20338983050848
2235,2015-05-15,GUATEMALA,R,KSAT,MGGT,2,1,0.0,0.0,2.0,100.0
2236,2015-05-15,GUATEMALA,R,KBRO,MGGT,163,2,0.0,0.0,155.0,95.0920245398773
2237,2015-05-18,GUATEMALA,R,KSAT,MGGT,35,1,2.0,0.05714285714285714,31.0,88.57142857142857
2238,2015-05-18,GUATEMALA,R,KBRO,MGGT,40,1,0.0,0.0,37.0,92.5
2239,2015-05-19,GUATEMALA,R,KBRO,MGGT,134,1,0.0,0.0,126.0,94.02985074626866
2240,2015-05-20,GUATEMALA,R,KAEX,MGGT,71,1,0.0,0.0,18.0,25.352112676056336
2241,2015-05-21,GUATEMALA,R,KAEX,MGGT,1,1,0.0,0.0,1.0,100.0
2242,2015-05-21,GUATEMALA,R,KBRO,MGGT,169,2,0.0,0.0,155.0,91.71597633136095
2243,2015-05-22,GUATEMALA,R,KIWA,MGGT,135,1,0.0,0.0,118.0,87.4074074074074
2244,2015-05-22,GUATEMALA,R,KBRO,MGGT,63,1,0.0,0.0,61.0,96.82539682539682
2245,2015-05-25,GUATEMALA,R,KSAT,MGGT,35,1,0.0,0.0,32.0,91.42857142857143
2246,2015-05-25,GUATEMALA,R,KBRO,MGGT,7,1,0.0,0.0,7.0,100.0
2247,2015-05-27,GUATEMALA,R,KCSG,MGGT,24,1,0.0,0.0,8.0,33.33333333333333
2248,2015-05-27,GUATEMALA,R,KIAH,MGGT,72,1,0.0,0.0,44.0,61.111111111111114
2249,2015-05-27,GUATEMALA,R,KMIA,MGGT,25,1,0.0,0.0,11.0,44.0
2250,2015-05-27,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,128.0,94.81481481481482
2251,2015-05-28,GUATEMALA,R,KBRO,MGGT,128,1,0.0,0.0,122.0,95.3125
2252,2015-05-29,GUATEMALA,R,KELP,MGGT,95,1,0.0,0.0,86.0,90.52631578947368
2253,2015-05-29,GUATEMALA,R,KIWA,MGGT,163,2,0.0,0.0,149.0,91.41104294478528
2254,2015-06-01,GUATEMALA,R,KSAT,MGGT,32,1,0.0,0.0,32.0,100.0
2255,2015-06-01,GUATEMALA,R,KBRO,MGGT,103,1,0.0,0.0,97.0,94.1747572815534
2256,2015-06-02,GUATEMALA,R,KBRO,MGGT,129,1,0.0,0.0,122.0,94.57364341085271
2257,2015-06-03,GUATEMALA,R,KAEX,MGGT,76,1,0.0,0.0,27.0,35.526315789473685
2258,2015-06-04,GUATEMALA,R,KBRO,MGGT,114,1,1.0,0.008771929824561403,111.0,97.36842105263158
2259,2015-06-08,GUATEMALA,R,KSAT,MGGT,54,1,0.0,0.0,45.0,83.33333333333334
2260,2015-06-09,GUATEMALA,R,KLRD,MGGT,37,1,0.0,0.0,37.0,100.0
2261,2015-06-09,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,129.0,95.55555555555556
2262,2015-06-10,GUATEMALA,R,KCSG,MGGT,28,1,0.0,0.0,13.0,46.42857142857143
2263,2015-06-10,GUATEMALA,R,KIAH,MGGT,66,1,2.0,0.030303030303030304,35.0,53.03030303030303
2264,2015-06-10,GUATEMALA,R,KMIA,MGGT,28,1,0.0,0.0,15.0,53.57142857142857
2265,2015-06-11,GUATEMALA,R,KAEX,MGGT,44,1,0.0,0.0,16.0,36.36363636363637
2266,2015-06-11,GUATEMALA,R,KBRO,MGGT,124,1,0.0,0.0,117.0,94.35483870967742
2267,2015-06-12,GUATEMALA,R,KELP,MGGT,36,1,0.0,0.0,28.0,77.77777777777779
2268,2015-06-12,GUATEMALA,R,KIWA,MGGT,234,2,0.0,0.0,189.0,80.76923076923077
2269,2015-06-12,GUATEMALA,R,KSAT,MGGT,3,1,0.0,0.0,3.0,100.0
2270,2015-06-12,GUATEMALA,R,KBRO,MGGT,56,1,0.0,0.0,53.0,94.64285714285714
2271,2015-06-15,GUATEMALA,R,KSAT,MGGT,43,1,1.0,0.023255813953488372,38.0,88.37209302325581
2272,2015-06-16,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,127.0,94.07407407407408
2273,2015-06-17,GUATEMALA,R,KAEX,MGGT,83,1,0.0,0.0,40.0,48.19277108433735
2274,2015-06-17,GUATEMALA,R,KBRO,MGGT,151,2,0.0,0.0,140.0,92.71523178807946
2275,2015-06-19,GUATEMALA,R,KELP,MGGT,44,1,0.0,0.0,41.0,93.18181818181817
2276,2015-06-19,GUATEMALA,R,KIWA,MGGT,133,2,1.0,0.007518796992481203,113.0,84.9624060150376
2277,2015-06-19,GUATEMALA,R,KBRO,MGGT,75,1,3.0,0.04,69.0,92.0
2278,2015-06-22,GUATEMALA,R,KSAT,MGGT,38,1,1.0,0.02631578947368421,32.0,84.21052631578947
2279,2015-06-22,GUATEMALA,R,KBRO,MGGT,37,1,0.0,0.0,36.0,97.2972972972973
2280,2015-06-23,GUATEMALA,R,KBRO,MGGT,131,1,0.0,0.0,129.0,98.47328244274809
2281,2015-07-01,GUATEMALA,R,KAEX,MGGT,62,1,0.0,0.0,18.0,29.03225806451613
2282,2015-07-01,GUATEMALA,R,KCSG,MGGT,33,1,0.0,0.0,12.0,36.36363636363637
2283,2015-07-01,GUATEMALA,R,KIAH,MGGT,49,1,0.0,0.0,21.0,42.857142857142854
2284,2015-07-01,GUATEMALA,R,KMIA,MGGT,7,1,0.0,0.0,6.0,85.71428571428571
2285,2015-07-01,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,123.0,91.11111111111111
2286,2015-07-02,GUATEMALA,R,KIWA,MGGT,117,1,0.0,0.0,106.0,90.5982905982906
2287,2015-07-02,GUATEMALA,R,KSAT,MGGT,27,1,0.0,0.0,25.0,92.5925925925926
2288,2015-07-02,GUATEMALA,R,KBRO,MGGT,222,2,0.0,0.0,216.0,97.2972972972973
2289,2015-07-03,GUATEMALA,R,KELP,MGGT,40,1,0.0,0.0,35.0,87.5
2290,2015-07-03,GUATEMALA,R,KIWA,MGGT,219,2,1.0,0.0045662100456621,178.0,81.27853881278538
2291,2015-07-03,GUATEMALA,R,KSAT,MGGT,8,1,0.0,0.0,8.0,100.0
2292,2015-07-03,GUATEMALA,R,KBRO,MGGT,42,1,0.0,0.0,42.0,100.0
2293,2015-07-06,GUATEMALA,R,KSAT,MGGT,20,1,0.0,0.0,18.0,90.0
2294,2015-07-06,GUATEMALA,R,KBRO,MGGT,33,1,0.0,0.0,32.0,96.96969696969697
2295,2015-07-07,GUATEMALA,R,KBRO,MGGT,127,1,0.0,0.0,125.0,98.4251968503937
2296,2015-07-09,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,130.0,96.29629629629629
2297,2015-07-10,GUATEMALA,R,KELP,MGGT,106,1,0.0,0.0,99.0,93.39622641509435
2298,2015-07-10,GUATEMALA,R,KIWA,MGGT,24,1,3.0,0.125,18.0,75.0
2299,2015-07-10,GUATEMALA,R,KSAT,MGGT,36,1,7.0,0.19444444444444445,25.0,69.44444444444444
2300,2015-07-10,GUATEMALA,R,KBRO,MGGT,38,1,0.0,0.0,38.0,100.0
2301,2015-07-13,GUATEMALA,R,KSAT,MGGT,42,1,0.0,0.0,41.0,97.61904761904762
2302,2015-07-13,GUATEMALA,R,KBRO,MGGT,29,1,0.0,0.0,29.0,100.0
2303,2015-07-14,GUATEMALA,R,KBRO,MGGT,127,1,0.0,0.0,122.0,96.06299212598425
2304,2015-07-15,GUATEMALA,R,KAEX,MGGT,88,1,0.0,0.0,27.0,30.681818181818183
2305,2015-07-16,GUATEMALA,R,KBRO,MGGT,121,1,0.0,0.0,120.0,99.17355371900827
2306,2015-07-17,GUATEMALA,R,KELP,MGGT,62,1,0.0,0.0,62.0,100.0
2307,2015-07-17,GUATEMALA,R,KIWA,MGGT,59,1,1.0,0.01694915254237288,41.0,69.49152542372882
2308,2015-07-17,GUATEMALA,R,KBRO,MGGT,60,1,0.0,0.0,55.0,91.66666666666666
2309,2015-07-20,GUATEMALA,R,KSAT,MGGT,37,1,0.0,0.0,30.0,81.08108108108108
2310,2015-07-20,GUATEMALA,R,KBRO,MGGT,8,1,0.0,0.0,8.0,100.0
2311,2015-07-21,GUATEMALA,R,KIWA,MGGT,115,1,0.0,0.0,103.0,89.56521739130436
2312,2015-07-21,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,132.0,97.77777777777777
2313,2015-07-22,GUATEMALA,R,KCSG,MGGT,63,1,0.0,0.0,32.0,50.79365079365079
2314,2015-07-22,GUATEMALA,R,KIAH,MGGT,30,1,1.0,0.03333333333333333,18.0,60.0
2315,2015-07-22,GUATEMALA,R,KMIA,MGGT,42,1,0.0,0.0,16.0,38.095238095238095
2316,2015-07-23,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,120.0,88.88888888888889
2317,2015-07-24,GUATEMALA,R,KDAL,MGGT,36,1,0.0,0.0,7.0,19.444444444444446
2318,2015-07-24,GUATEMALA,R,KELP,MGGT,62,1,0.0,0.0,52.0,83.87096774193549
2319,2015-07-24,GUATEMALA,R,KIWA,MGGT,72,1,0.0,0.0,32.0,44.44444444444444
2320,2015-07-24,GUATEMALA,R,KBRO,MGGT,19,1,1.0,0.05263157894736842,5.0,26.31578947368421
2321,2015-07-27,GUATEMALA,R,KSAT,MGGT,30,1,0.0,0.0,0.0,0.0
2322,2015-07-27,GUATEMALA,R,KBRO,MGGT,26,1,0.0,0.0,26.0,100.0
2323,2015-07-28,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,111.0,82.22222222222221
2324,2015-07-29,GUATEMALA,R,KAEX,MGGT,89,1,0.0,0.0,26.0,29.213483146067414
2325,2015-07-29,GUATEMALA,R,KIWA,MGGT,63,1,0.0,0.0,43.0,68.25396825396825
2326,2015-07-30,GUATEMALA,R,KBRO,MGGT,126,1,0.0,0.0,111.0,88.09523809523809
2327,2015-07-31,GUATEMALA,R,KSAT,MGGT,22,1,0.0,0.0,3.0,13.636363636363635
2328,2015-07-31,GUATEMALA,R,KBRO,MGGT,68,1,0.0,0.0,56.0,82.35294117647058
2329,2015-08-04,GUATEMALA,R,KELP,MGGT,46,1,0.0,0.0,0.0,0.0
2330,2015-08-04,GUATEMALA,R,KIWA,MGGT,79,1,1.0,0.012658227848101266,39.0,49.36708860759494
2331,2015-08-04,GUATEMALA,R,KBRO,MGGT,121,1,0.0,0.0,106.0,87.60330578512396
2332,2015-08-05,GUATEMALA,R,KCSG,MGGT,41,1,0.0,0.0,0.0,0.0
2333,2015-08-05,GUATEMALA,R,KIAH,MGGT,57,1,0.0,0.0,9.0,15.789473684210526
2334,2015-08-05,GUATEMALA,R,KMIA,MGGT,17,1,0.0,0.0,12.0,70.58823529411765
2335,2015-08-06,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,100.0,74.07407407407408
2336,2015-08-07,GUATEMALA,R,KIWA,MGGT,131,1,0.0,0.0,81.0,61.832061068702295
2337,2015-08-10,GUATEMALA,R,KSAT,MGGT,36,1,0.0,0.0,0.0,0.0
2338,2015-08-10,GUATEMALA,R,KBRO,MGGT,46,1,0.0,0.0,43.0,93.47826086956522
2339,2015-08-11,GUATEMALA,R,KBRO,MGGT,134,1,0.0,0.0,117.0,87.31343283582089
2340,2015-08-12,GUATEMALA,R,KAEX,MGGT,88,1,0.0,0.0,2.0,2.272727272727273
2341,2015-08-13,GUATEMALA,R,KBRO,MGGT,135,1,0.0,0.0,115.0,85.18518518518519
2342,2015-08-14,GUATEMALA,R,KIAH,MGGT,38,1,0.0,0.0,0.0,0.0
2343,2015-08-14,GUATEMALA,R,KIWA,MGGT,78,1,0.0,0.0,17.0,21.794871794871796
2344,2015-08-14,GUATEMALA,R,KSAT,MGGT,1,1,0.0,0.0,0.0,0.0
2345,2015-08-14,GUATEMALA,R,KBRO,MGGT,133,1,0.0,0.0,106.0,79.69924812030075
2346,2015-08-18,GUATEMALA,R,KBRO,MGGT,114,1,0.0,0.0,72.0,63.1578947368421
2347,2015-08-19,GUATEMALA,R,KCSG,MGGT,29,1,0.0,0.0,0.0,0.0
2348,2015-08-19,GUATEMALA,R,KDAL,MGGT,35,1,0.0,0.0,2.0,5.714285714285714
2349,2015-08-19,GUATEMALA,R,KIWA,MGGT,50,1,0.0,0.0,32.0,64.0
2350,2015-08-19,GUATEMALA,R,KMIA,MGGT,51,1,0.0,0.0,0.0,0.0
2351,2015-08-20,GUATEMALA,R,KBRO,MGGT,83,2,0.0,0.0,77.0,92.7710843373494
2352,2015-08-21,GUATEMALA,R,KAEX,MGGT,74,1,0.0,0.0,2.0,2.7027027027027026
2353,2015-08-21,GUATEMALA,R,KSAT,MGGT,3,1,2.0,0.6666666666666666,3.0,100.0
2354,2015-08-21,GUATEMALA,R,KBRO,MGGT,126,1,0.0,0.0,116.0,92.06349206349206
2355,2015-08-25,GUATEMALA,R,KELP,MGGT,65,1,0.0,0.0,0.0,0.0
2356,2015-08-25,GUATEMALA,R,KIWA,MGGT,64,1,0.0,0.0,39.0,60.9375
2357,2015-08-25,GUATEMALA,R,KBRO,MGGT,134,1,0.0,0.0,93.0,69.40298507462687
2358,2015-08-26,GUATEMALA,R,KAEX,MGGT,24,1,0.0,0.0,2.0,8.333333333333332
2359,2015-08-26,GUATEMALA,R,KBRO,MGGT,70,1,0.0,0.0,55.0,78.57142857142857
2360,2015-08-27,GUATEMALA,R,KSAT,MGGT,8,1,0.0,0.0,0.0,0.0
2361,2015-08-27,GUATEMALA,R,KBRO,MGGT,121,1,0.0,0.0,109.0,90.08264462809917
2362,2015-08-28,GUATEMALA,R,KELP,MGGT,39,1,0.0,0.0,1.0,2.564102564102564
2363,2015-08-28,GUATEMALA,R,KIWA,MGGT,76,1,0.0,0.0,48.0,63.1578947368421
2364,2015-08-28,GUATEMALA,R,KSAT,MGGT,1,1,0.0,0.0,1.0,100.0
2365,2015-08-28,GUATEMALA,R,KBRO,MGGT,52,1,0.0,0.0,49.0,94.23076923076923
2366,2015-08-31,GUATEMALA,R,KSAT,MGGT,20,1,0.0,0.0,0.0,0.0
2367,2015-08-31,GUATEMALA,R,KBRO,MGGT,39,1,0.0,0.0,36.0,92.3076923076923
2368,2015-09-01,GUATEMALA,R,KBRO,MGGT,119,1,0.0,0.0,97.0,81.5126050420168
2369,2015-09-02,GUATEMALA,R,KCSG,MGGT,27,1,0.0,0.0,7.0,25.925925925925924
2370,2015-09-02,GUATEMALA,R,KIAH,MGGT,56,1,0.0,0.0,2.0,3.571428571428571
2371,2015-09-02,GUATEMALA,R,KMIA,MGGT,30,1,0.0,0.0,0.0,0.0
2372,2015-09-02,GUATEMALA,R,KSAT,MGGT,1,1,0.0,0.0,0.0,0.0
2373,2015-09-02,GUATEMALA,R,KBRO,MGGT,41,1,0.0,0.0,33.0,80.48780487804879
2374,2015-09-03,GUATEMALA,R,KSAT,MGGT,2,1,1.0,0.5,2.0,100.0
2375,2015-09-03,GUATEMALA,R,KBRO,MGGT,48,1,0.0,0.0,40.0,83.33333333333334
2376,2015-09-04,GUATEMALA,R,KAEX,MGGT,43,1,0.0,0.0,2.0,4.651162790697675
2377,2015-09-04,GUATEMALA,R,KELP,MGGT,54,1,0.0,0.0,0.0,0.0
2378,2015-09-04,GUATEMALA,R,KIWA,MGGT,80,1,0.0,0.0,40.0,50.0
2379,2015-09-04,GUATEMALA,R,KBRO,MGGT,101,1,0.0,0.0,81.0,80.19801980198021
2380,2015-09-09,GUATEMALA,R,KAEX,MGGT,53,1,0.0,0.0,4.0,7.547169811320755
2381,2015-09-09,GUATEMALA,R,KBRO,MGGT,131,1,1.0,0.007633587786259542,104.0,79.38931297709924
2382,2015-09-10,GUATEMALA,R,KSAT,MGGT,27,1,1.0,0.037037037037037035,1.0,3.7037037037037033
2383,2015-09-10,GUATEMALA,R,KBRO,MGGT,19,1,0.0,0.0,18.0,94.73684210526315
2384,2015-09-11,GUATEMALA,R,KIWA,MGGT,51,1,0.0,0.0,30.0,58.82352941176471
2385,2015-09-11,GUATEMALA,R,KSAT,MGGT,4,1,0.0,0.0,2.0,50.0
2386,2015-09-11,GUATEMALA,R,KBRO,MGGT,109,1,0.0,0.0,90.0,82.56880733944955
2387,2015-09-16,GUATEMALA,R,KCSG,MGGT,35,1,0.0,0.0,15.0,42.857142857142854
2388,2015-09-16,GUATEMALA,R,KIAH,MGGT,61,1,0.0,0.0,6.0,9.836065573770492
2389,2015-09-16,GUATEMALA,R,KIWA,MGGT,47,1,0.0,0.0,23.0,48.93617021276596
2390,2015-09-16,GUATEMALA,R,KMIA,MGGT,39,1,0.0,0.0,0.0,0.0
2391,2015-09-16,GUATEMALA,R,KSAT,MGGT,11,1,0.0,0.0,0.0,0.0
2392,2015-09-16,GUATEMALA,R,KBRO,MGGT,124,1,0.0,0.0,93.0,75.0
