,MissionDate,CountryOfCitizenship,R-T,PULOC,DropLoc,AlienMasterIDCount,MissionIDCount,JuvenileCount,JuvPercent,NCCount,NCPercent
78,2010-10-16,MEXICO,R,KBFI,KSAN,47,1,1.0,0.02127659574468085,0.0,0.0
79,2010-10-18,MEXICO,R,KAEX,KHRL,86,1,0.0,0.0,0.0,0.0
80,2010-10-18,MEXICO,R,KBFL,KSAN,33,1,0.0,0.0,0.0,0.0
81,2010-10-18,MEXICO,R,KOAK,KSAN,38,1,0.0,0.0,0.0,0.0
82,2010-10-19,MEXICO,R,KATL,KHRL,51,1,0.0,0.0,0.0,0.0
83,2010-10-19,MEXICO,R,KBFL,KSAN,25,1,0.0,0.0,0.0,0.0
84,2010-10-19,MEXICO,R,KCSG,KHRL,122,1,0.0,0.0,0.0,0.0
85,2010-10-19,MEXICO,R,KDEN,KHRL,34,1,0.0,0.0,0.0,0.0
86,2010-10-19,MEXICO,R,KELP,KHRL,43,1,0.0,0.0,0.0,0.0
87,2010-10-19,MEXICO,R,KOAK,KSAN,36,1,0.0,0.0,0.0,0.0
88,2010-10-19,MEXICO,R,KORD,KHRL,51,1,0.0,0.0,0.0,0.0
89,2010-10-19,MEXICO,R,KTOL,KLRD,91,1,0.0,0.0,0.0,0.0
90,2010-10-20,MEXICO,R,KBFL,KSAN,21,1,0.0,0.0,0.0,0.0
91,2010-10-20,MEXICO,R,KELP,KIWA,42,1,0.0,0.0,0.0,0.0
92,2010-10-20,MEXICO,R,KMIA,KHRL,83,1,0.0,0.0,0.0,0.0
93,2010-10-20,MEXICO,R,KMSP,KLRD,41,1,0.0,0.0,0.0,0.0
94,2010-10-20,MEXICO,R,KOAK,KSAN,42,1,0.0,0.0,0.0,0.0
95,2010-10-20,MEXICO,R,KOMA,KLRD,43,1,0.0,0.0,0.0,0.0
96,2010-10-20,MEXICO,R,KRNO,KIWA,7,1,0.0,0.0,0.0,0.0
97,2010-10-20,MEXICO,R,KPAE,KIWA,33,1,0.0,0.0,0.0,0.0
98,2010-10-21,MEXICO,R,KAEX,KHRL,105,1,0.0,0.0,0.0,0.0
99,2010-10-21,MEXICO,R,KBFL,KSAN,27,1,0.0,0.0,0.0,0.0
100,2010-10-21,MEXICO,R,KCSG,KLRD,90,1,0.0,0.0,0.0,0.0
101,2010-10-21,MEXICO,R,KELP,KHRL,17,1,0.0,0.0,0.0,0.0
102,2010-10-21,MEXICO,R,KLAS,KHRL,18,1,0.0,0.0,0.0,0.0
103,2010-10-21,MEXICO,R,KMDT,KHRL,132,1,0.0,0.0,0.0,0.0
104,2010-10-21,MEXICO,R,KOAK,KSAN,55,1,0.0,0.0,0.0,0.0
105,2010-10-21,MEXICO,R,KSLC,KHRL,39,1,0.0,0.0,0.0,0.0
106,2010-10-21,MEXICO,R,KTWF,KHRL,27,1,0.0,0.0,0.0,0.0
107,2010-10-22,MEXICO,R,KBFL,KSAN,26,1,0.0,0.0,0.0,0.0
108,2010-10-22,MEXICO,R,KDEN,KHRL,45,1,0.0,0.0,0.0,0.0
109,2010-10-22,MEXICO,R,KELP,KHRL,50,1,0.0,0.0,0.0,0.0
110,2010-10-22,MEXICO,R,KMCI,KHRL,25,1,0.0,0.0,0.0,0.0
111,2010-10-22,MEXICO,R,KOAK,KSAN,27,1,0.0,0.0,0.0,0.0
112,2010-10-22,MEXICO,R,KORD,KHRL,70,1,2.0,0.02857142857142857,0.0,0.0
113,2010-10-23,MEXICO,R,KBFI,KSAN,99,1,0.0,0.0,0.0,0.0
114,2010-10-25,MEXICO,R,KAEX,KHRL,87,1,0.0,0.0,0.0,0.0
115,2010-10-25,MEXICO,R,KBFL,KSAN,31,1,0.0,0.0,0.0,0.0
116,2010-10-25,MEXICO,R,KMIA,KHRL,86,1,0.0,0.0,0.0,0.0
117,2010-10-25,MEXICO,R,KOAK,KSAN,27,1,0.0,0.0,0.0,0.0
118,2010-10-26,MEXICO,R,KBFL,KSAN,22,1,0.0,0.0,0.0,0.0
119,2010-10-26,MEXICO,R,KCSG,KHRL,122,1,0.0,0.0,0.0,0.0
120,2010-10-26,MEXICO,R,KDEN,KHRL,41,1,0.0,0.0,0.0,0.0
121,2010-10-26,MEXICO,R,KELP,KHRL,40,1,0.0,0.0,0.0,0.0
122,2010-10-26,MEXICO,R,KOAK,KSAN,36,1,0.0,0.0,0.0,0.0
123,2010-10-26,MEXICO,R,KTOL,KLRD,88,1,0.0,0.0,0.0,0.0
124,2010-10-27,MEXICO,R,KATL,KHRL,42,1,0.0,0.0,0.0,0.0
125,2010-10-27,MEXICO,R,KBFI,KHRL,20,1,0.0,0.0,0.0,0.0
126,2010-10-27,MEXICO,R,KBFL,KSAN,28,1,0.0,0.0,0.0,0.0
127,2010-10-27,MEXICO,R,KELP,KHRL,50,1,0.0,0.0,0.0,0.0
128,2010-10-27,MEXICO,R,KMIA,KHRL,37,1,1.0,0.02702702702702703,0.0,0.0
129,2010-10-27,MEXICO,R,KOAK,KSAN,61,1,0.0,0.0,0.0,0.0
130,2010-10-27,MEXICO,R,KOMA,KLRD,47,1,0.0,0.0,0.0,0.0
131,2010-10-27,MEXICO,R,KORD,KHRL,52,1,0.0,0.0,0.0,0.0
132,2010-10-27,MEXICO,R,KRNO,KHRL,6,1,0.0,0.0,0.0,0.0
133,2010-10-28,MEXICO,R,KAEX,KHRL,115,1,0.0,0.0,0.0,0.0
134,2010-10-28,MEXICO,R,KBFL,KSAN,25,1,0.0,0.0,0.0,0.0
135,2010-10-28,MEXICO,R,KCSG,KLRD,91,1,0.0,0.0,0.0,0.0
136,2010-10-28,MEXICO,R,KOAK,KSAN,40,1,0.0,0.0,0.0,0.0
137,2010-10-29,MEXICO,R,KDEN,KHRL,34,1,0.0,0.0,0.0,0.0
138,2010-10-29,MEXICO,R,KELP,KHRL,95,1,0.0,0.0,0.0,0.0
139,2010-10-29,MEXICO,R,KLAS,KHRL,20,1,0.0,0.0,0.0,0.0
140,2010-10-29,MEXICO,R,KMCI,KAEX,20,1,0.0,0.0,0.0,0.0
141,2010-10-29,MEXICO,R,KMCI,KHRL,9,1,0.0,0.0,0.0,0.0
142,2010-10-29,MEXICO,R,KMDT,KHRL,128,1,0.0,0.0,0.0,0.0
143,2010-10-29,MEXICO,R,KORD,KHRL,56,1,0.0,0.0,0.0,0.0
144,2010-10-29,MEXICO,R,KSLC,KHRL,38,1,0.0,0.0,0.0,0.0
145,2010-10-29,MEXICO,R,KTWF,KHRL,17,1,0.0,0.0,0.0,0.0
146,2010-10-30,MEXICO,R,KBFI,KSAN,92,1,0.0,0.0,0.0,0.0
147,2010-11-01,MEXICO,R,KAEX,KHRL,73,1,0.0,0.0,0.0,0.0
148,2010-11-01,MEXICO,R,KBFL,KSAN,17,1,0.0,0.0,0.0,0.0
149,2010-11-01,MEXICO,R,KOAK,KSAN,30,1,0.0,0.0,0.0,0.0
150,2010-11-02,MEXICO,R,KATL,KHRL,69,1,0.0,0.0,0.0,0.0
151,2010-11-02,MEXICO,R,KBFL,KSAN,27,1,0.0,0.0,0.0,0.0
152,2010-11-02,MEXICO,R,KCSG,KHRL,126,1,0.0,0.0,0.0,0.0
153,2010-11-02,MEXICO,R,KDEN,KHRL,32,1,0.0,0.0,0.0,0.0
154,2010-11-02,MEXICO,R,KELP,KHRL,34,1,0.0,0.0,0.0,0.0
155,2010-11-02,MEXICO,R,KOAK,KSAN,40,1,0.0,0.0,0.0,0.0
