,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
109,2020-04-06, WQ500,"Columbus, OH(CMH/KCMH)",18:00 EDT,"Newark, NJ(EWR/KEWR)",,B734 (N440US),Landed 20:38 EDT,01h06m, ,SwiftAir/iAero,"Newark, NJ",EWR,KEWR,"Columbus, OH",CMH,KCMH
110,2020-04-06, WQ502,"Toronto, ON(YYZ/CYYZ)",23:00 EDT,"Miami, FL(MIA/KMIA)",,B734 (N440US),Landed 02:32 EDT,02h34m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Toronto, ON",YYZ,CYYZ
111,2020-04-06, WQ3519,"Brownsville, TX(BRO/KBRO)",14:40 CDT,"San Antonio, TX(SAT/KSAT)",,B734 (N458UW),Landed 15:05 CDT,00h45m, ,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
112,2020-04-06, WQ400,"Miami, FL(MIA/KMIA)",,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed,, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
113,2020-04-06, WQ500,"Miami, FL(MIA/KMIA)",14:00 EDT,"Columbus, OH(CMH/KCMH)",,B734 (N440US),Landed 17:59 EDT,02h23m, ,SwiftAir/iAero,"Columbus, OH",CMH,KCMH,"Miami, FL",MIA,KMIA
114,2020-04-06, WQ9625,,,,,B733 (N625SW),Landed,, ,SwiftAir/iAero,,,,,,
115,2020-04-06, WQ9629,,,,,B733 (N629SW),Landed,, ,SwiftAir/iAero,,,,,,
116,2020-04-06, WQ3612,"Alexandria, LA(AEX/KAEX)",16:25 CDT,"Brownsville, TX(BRO/KBRO)",,B733 (N626SW),Landed,01h12m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
117,2020-04-04, WQ3612,"Miami, FL(MIA/KMIA)",,"Phoenix, AZ(AZA/KIWA)",,B738 (N917XA),Landed 21:02 MST,04h49m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"Miami, FL",MIA,KMIA
118,2020-04-04, WQ9803,"Miami, FL(MIA/KMIA)",16:00 EDT,"San Antonio, TX(SAT/KSAT)",,B734 (N803TJ),Landed 18:12 CDT,03h02m, ,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,"Miami, FL",MIA,KMIA
119,2020-04-04, WQ3534,San Juan(SJU/TJSJ),15:05 AST,"Miami, FL(MIA/KMIA)",,B738 (N624XA),Landed 17:42 EDT,02h33m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
120,2020-04-04, WQ3533,"Belo Horizonte, MG(CNF/SBCF)",,San Juan(SJU/TJSJ),,B738 (N624XA),Landed 13:39 AST,, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Belo Horizonte, MG",CNF,SBCF
121,2020-04-03, WQ9629,"Bullhead City, AZ(IFP/KIFP)",05:00 MST,"Miami, FL(MIA/KMIA)",,B733 (N629SW),Landed 13:35 EDT,04h45m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Bullhead City, AZ",IFP,KIFP
122,2020-04-03, WQ9625,"Greensboro, NC(GSO/KGSO)",08:00 EDT,"Miami, FL(MIA/KMIA)",,B733 (N625SW),Landed 10:00 EDT,01h39m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Greensboro, NC",GSO,KGSO
123,2020-04-03, WQ3557,,,,,B734 (N804TJ),Landed,, ,SwiftAir/iAero,,,,,,
124,2020-04-03, WQ3615,"Phoenix, AZ(AZA/KIWA)",04:15 MST,"Alexandria, LA(AEX/KAEX)",,B734 (N313XA),Landed,02h14m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Phoenix, AZ",AZA,KIWA
125,2020-04-03, WQ3602,"San Antonio, TX(SAT/KSAT)",06:20 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N458UW),Landed,00h42m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
126,2020-04-03, WQ3532,San Juan(SJU/TJSJ),05:55 AST,"Belo Horizonte, MG(CNF/SBCF)",,B738 (N624XA),Landed 13:02 BRT,06h01m, ,SwiftAir/iAero,"Belo Horizonte, MG",CNF,SBCF,San Juan,SJU,TJSJ
127,2020-04-03, WQ400,"Miami, FL(MIA/KMIA)",05:00 EDT,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed 07:42 AST,02h06m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
128,2020-04-03, WQ3512,,,,,B734 (N313XA),Landed,, ,SwiftAir/iAero,,,,,,
129,2020-04-03, WQ401,San Juan(SJU/TJSJ),09:00 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed 12:08 EDT,02h27m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
130,2020-04-03, WQ3571,"Brownsville, TX(BRO/KBRO)",08:00 CDT,"Gary, IN(GYY/KGYY)",,B734 (N418US),Landed,02h36m, ,SwiftAir/iAero,"Gary, IN",GYY,KGYY,"Brownsville, TX",BRO,KBRO
131,2020-04-03, WQ3616,"Alexandria, LA(AEX/KAEX)",09:55 CDT,San Salvador(SAL/MSLP),,B734 (N313XA),Landed,02h42m, ,SwiftAir/iAero,San Salvador,SAL,MSLP,"Alexandria, LA",AEX,KAEX
132,2020-04-03, WQ3561,"Brownsville, TX(BRO/KBRO)",08:30 CDT,La Mesa(SAP/MHLM),,B734 (N458UW),Landed,02h01m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
133,2020-04-03, WQ3528,"Brownsville, TX(BRO/KBRO)",14:35 CDT,Guatemala City(GUA/MGGT),,B733 (N531AU),Landed,02h04m, ,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
134,2020-04-03, WQ3529,Guatemala City(GUA/MGGT),17:55 CST,"Phoenix, AZ(AZA/KIWA)",,B733 (N531AU),Landed 21:47 MST,04h18m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,Guatemala City,GUA,MGGT
135,2020-04-03, WQ3617,San Salvador(SAL/MSLP),14:35 CST,"Phoenix, AZ(AZA/KIWA)",,B734 (N313XA),Landed 20:24 MST,04h37m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,San Salvador,SAL,MSLP
136,2020-04-03, WQ3573,"Alexandria, LA(AEX/KAEX)",15:20 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N418US),Landed,01h12m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
137,2020-04-03, WQ9804,"San Antonio, TX(SAT/KSAT)",17:00 CDT,"Greensboro, NC(GSO/KGSO)",,B734 (N804TJ),Landed,02h21m, ,SwiftAir/iAero,"Greensboro, NC",GSO,KGSO,"San Antonio, TX",SAT,KSAT
138,2020-04-03, WQ3572,"Gary, IN(GYY/KGYY)",12:05 CDT,"Alexandria, LA(AEX/KAEX)",,B734 (N418US),Landed,01h54m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Gary, IN",GYY,KGYY
139,2020-04-03, WQ3563,La Mesa(SAP/MHLM),11:00 CST,"San Antonio, TX(SAT/KSAT)",,B734 (N458UW),Landed 15:52 CDT,03h02m, ,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,La Mesa,SAP,MHLM
140,2020-04-03, WQ3527,"Phoenix, AZ(AZA/KIWA)",09:00 MST,"Brownsville, TX(BRO/KBRO)",,B733 (N531AU),Landed,02h01m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Phoenix, AZ",AZA,KIWA
141,2020-04-02, WQ3541,"Alexandria, LA(AEX/KAEX)",11:05 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N440US),Landed,01h23m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
142,2020-04-02, WQ451,San Juan(SJU/TJSJ),02:00 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed,02h22m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
143,2020-04-02, WQ404,"Miami, FL(MIA/KMIA)",06:00 EDT,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed 08:21 AST,02h03m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
144,2020-04-02, WQ3539,"Miami, FL(MIA/KMIA)",07:00 EDT,"Columbus, GA(CSG/KCSG)",,B734 (N440US),Landed,01h26m, ,SwiftAir/iAero,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
145,2020-04-02, WQ3540,"Columbus, GA(CSG/KCSG)",09:40 EDT,"Alexandria, LA(AEX/KAEX)",,B734 (N440US),Landed 10:45 CDT,01h18m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Columbus, GA",CSG,KCSG
146,2020-04-02, WQ9802,"Alexandria, LA(AEX/KAEX)",09:00 CDT,"Greensboro, NC(GSO/KGSO)",,B734 (N802TJ),Landed 11:20 EDT,01h37m, ,SwiftAir/iAero,"Greensboro, NC",GSO,KGSO,"Alexandria, LA",AEX,KAEX
147,2020-04-02, WQ405,San Juan(SJU/TJSJ),10:00 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed 12:17 EDT,02h21m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
148,2020-04-02, WQ3511,"Phoenix, AZ(AZA/KIWA)",07:30 MST,"Alexandria, LA(AEX/KAEX)",,B733 (N529AU),Landed,02h12m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Phoenix, AZ",AZA,KIWA
149,2020-04-02, WQ3524,"Phoenix, AZ(AZA/KIWA)",07:35 MST,"El Paso, TX(ELP/KELP)",,B733 (N531AU),Landed 09:45 MDT,00h48m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
150,2020-04-02, WQ3512,"Alexandria, LA(AEX/KAEX)",13:10 CDT,"Phoenix, AZ(AZA/KIWA)",,B733 (N529AU),Landed 14:56 MST,02h57m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"Alexandria, LA",AEX,KAEX
151,2020-04-02, WQ3525,"Brownsville, TX(BRO/KBRO)",14:35 CDT,Guatemala City(GUA/MGGT),,B733 (N531AU),Landed,02h07m, ,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
152,2020-04-02, WQ3542,"Brownsville, TX(BRO/KBRO)",15:00 CDT,"Miami, FL(MIA/KMIA)",,B734 (N440US),Landed 18:56 EDT,02h12m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Brownsville, TX",BRO,KBRO
153,2020-04-02, WQ3526,Guatemala City(GUA/MGGT),17:00 CST,"Phoenix, AZ(AZA/KIWA)",,B733 (N531AU),Landed 19:51 MST,04h12m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,Guatemala City,GUA,MGGT
154,2020-04-02, WQ3530,"Phoenix, AZ(AZA/KIWA)",18:20 MST,"El Paso, TX(ELP/KELP)",,B738 (N624XA),Landed 20:32 MDT,00h48m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
155,2020-04-02, WQ3531,"El Paso, TX(ELP/KELP)",21:30 MDT,San Juan(SJU/TJSJ),,B738 (N624XA),Landed 04:22 AST,04h48m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"El Paso, TX",ELP,KELP
156,2020-04-02, WQ3601,"El Paso, TX(ELP/KELP)",10:45 MDT,"Brownsville, TX(BRO/KBRO)",,B733 (N531AU),Landed,01h29m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"El Paso, TX",ELP,KELP
157,2020-04-01, WQ400,"Miami, FL(MIA/KMIA)",,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed 14:48 AST,02h12m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
158,2020-04-01, WQ3602,"Alexandria, LA(AEX/KAEX)",07:55 CDT,Managua(MGA/MNMG),,B734 (N285XA),Landed,02h57m, ,SwiftAir/iAero,Managua,MGA,MNMG,"Alexandria, LA",AEX,KAEX
159,2020-04-01, WQ3575,"Minneapolis, MN(MSP/KMSP)",10:05 CDT,"Omaha, NE(OMA/KOMA)",,B734 (N418US),Landed 11:01 CDT,00h46m, ,SwiftAir/iAero,"Omaha, NE",OMA,KOMA,"Minneapolis, MN",MSP,KMSP
160,2020-04-01, WQ3580,La Mesa(SAP/MHLM),09:00 CST,"Brownsville, TX(BRO/KBRO)",,B733 (N626SW),Landed,02h14m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,La Mesa,SAP,MHLM
161,2020-04-01, WQ414,"Miami, FL(MIA/KMIA)",,Bridgetown(BGI/TBPB),,B734 (N803TJ),Landed 14:13 AST,03h15m, ,SwiftAir/iAero,Bridgetown,BGI,TBPB,"Miami, FL",MIA,KMIA
162,2020-04-01, WQ3588,"Brownsville, TX(BRO/KBRO)",08:05 CDT,Quito(UIO/SEQM),,B734 (N538CC),Landed,04h35m, ,SwiftAir/iAero,Quito,UIO,SEQM,"Brownsville, TX",BRO,KBRO
163,2020-04-01, WQ7104,"Miami, FL(MIA/KMIA)",06:35 EDT,Port of Spain(POS/TTPP),,B738 (N917XA),Landed,03h14m, ,SwiftAir/iAero,Port of Spain,POS,TTPP,"Miami, FL",MIA,KMIA
164,2020-04-01, WQ3522,"Phoenix, AZ(AZA/KIWA)",,"Alexandria, LA(AEX/KAEX)",,B733 (N531AU),Landed,, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Phoenix, AZ",AZA,KIWA
165,2020-04-01, WQ3579,"Brownsville, TX(BRO/KBRO)",06:20 CDT,La Mesa(SAP/MHLM),,B733 (N626SW),Landed,02h07m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
166,2020-04-01, WQ3574,"Brownsville, TX(BRO/KBRO)",06:00 CDT,"Minneapolis, MN(MSP/KMSP)",,B734 (N418US),Landed 09:20 CDT,02h57m, ,SwiftAir/iAero,"Minneapolis, MN",MSP,KMSP,"Brownsville, TX",BRO,KBRO
167,2020-04-01, WQ3587,"Alexandria, LA(AEX/KAEX)",05:30 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N538CC),Landed,01h10m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
168,2020-04-01, WQ3530,"Alexandria, LA(AEX/KAEX)",10:10 CDT,La Mesa(SAP/MHLM),,B733 (N531AU),Landed,02h26m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"Alexandria, LA",AEX,KAEX
169,2020-04-01, WQ3600,"Houston, TX(IAH/KIAH)",03:25 CDT,"Miami, FL(MIA/KMIA)",,B734 (N440US),Landed 14:13 EDT,01h54m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Houston, TX",IAH,KIAH
170,2020-04-01, WQ7105,Port of Spain(POS/TTPP),,"Miami, FL(MIA/KMIA)",,B738 (N917XA),Landed,03h38m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Port of Spain,POS,TTPP
171,2020-04-01, WQ3576,"Omaha, NE(OMA/KOMA)",12:10 CDT,"Kansas City, MO(MCI/KMCI)",,B734 (N418US),Landed 12:27 CDT,00h28m, ,SwiftAir/iAero,"Kansas City, MO",MCI,KMCI,"Omaha, NE",OMA,KOMA
172,2020-04-01, WQ3604,Managua(MGA/MNMG),11:15 CST,"Alexandria, LA(AEX/KAEX)",,B734 (N285XA),Landed,03h02m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,Managua,MGA,MNMG
173,2020-04-01, WQ401,San Juan(SJU/TJSJ),13:27 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed,02h24m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
174,2020-04-01, WQ3523,La Mesa(SAP/MHLM),13:30 CST,"Phoenix, AZ(AZA/KIWA)",,B733 (N531AU),Landed 17:52 MST,04h27m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,La Mesa,SAP,MHLM
175,2020-04-01, WQ3577,"Kansas City, MO(MCI/KMCI)",,"Alexandria, LA(AEX/KAEX)",,B734 (N418US),Landed,, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Kansas City, MO",MCI,KMCI
176,2020-04-01, WQ7107,"Miami, FL(MIA/KMIA)",16:00 EDT,La Mesa(SAP/MHLM),,B734 (N441US),Landed,02h24m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"Miami, FL",MIA,KMIA
177,2020-04-01, WQ415,Bridgetown(BGI/TBPB),16:28 AST,"Miami, FL(MIA/KMIA)",,B734 (N803TJ),Landed 20:57 EDT,03h41m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Bridgetown,BGI,TBPB
178,2020-04-01, WQ3589,Quito(UIO/SEQM),,"Alexandria, LA(AEX/KAEX)",,B734 (N538CC),Landed 20:30 CDT,, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,Quito,UIO,SEQM
179,2020-04-01, WQ3578,"Alexandria, LA(AEX/KAEX)",17:10 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N418US),Landed,01h10m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
180,2020-04-01, WQ7108,La Mesa(SAP/MHLM),,"Miami, FL(MIA/KMIA)",,B734 (N441US),Landed 22:09 EDT,02h01m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,La Mesa,SAP,MHLM
181,2020-04-01, WQ450,"Miami, FL(MIA/KMIA)",22:00 EDT,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed 00:29 AST,02h03m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
182,2020-03-31,WQ3521,"San Diego, CA (SAN/KSAN)",,"Phoenix, AZ (AZA/KIWA)",,B733 (N531AU),Landed 17:41 MST,00h51m,,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"San Diego, CA",SAN,KSAN
183,2020-03-31,WQ3507,"El Paso, TX (ELP/KELP)",18:40 MDT,"Phoenix, AZ (AZA/KIWA)",,B733 (N529AU),Landed 17:28 MST,00h52m,,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"El Paso, TX",ELP,KELP
184,2020-03-31,WQ3601,"Laredo, TX (LRD/KLRD)",17:50 CDT,"Alexandria, LA (AEX/KAEX)",,B734 (N285XA),Landed 19:18 CDT,01h11m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Laredo, TX",LRD,KLRD
185,2020-03-31,WQ3599,"Portsmouth, NH (PSM/KPSM)",11:20 EDT,"Newark, NJ (EWR/KEWR)",,B734 (N285XA),Landed 12:23 EDT,00h54m,,SwiftAir/iAero,"Newark, NJ",EWR,KEWR,"Portsmouth, NH",PSM,KPSM
186,2020-03-31,WQ7100,"Miami, FL (MIA/KMIA)",06:15 EDT,Saint George's (GND/TGPY),,B738,Landed,03h03m,,SwiftAir/iAero,Saint George's,GND,TGPY,"Miami, FL",MIA,KMIA
187,2020-03-31,WQ3567,"Brownsville, TX (BRO/KBRO)",06:00 CDT,"Toledo, OH (TOL/KTOL)",,B734 (N418US),Landed 09:47 EDT,02h36m,,SwiftAir/iAero,"Toledo, OH",TOL,KTOL,"Brownsville, TX",BRO,KBRO
188,2020-03-31,WQ3598,"Alexandria, LA (AEX/KAEX)",06:00 CDT,"Portsmouth, NH (PSM/KPSM)",,B734 (N285XA),Landed 09:52 EDT,02h39m,,SwiftAir/iAero,"Portsmouth, NH",PSM,KPSM,"Alexandria, LA",AEX,KAEX
189,2020-03-31,WQ750,"Miami, FL (MIA/KMIA)",,Zandery (PBM/SMJP),,B733 (N811TJ),Landed 12:47 SRT,04h22m,,SwiftAir/iAero,Zandery,PBM,SMJP,"Miami, FL",MIA,KMIA
190,2020-03-31,WQ7102,"Miami, FL (MIA/KMIA)",07:15 EDT,Saint George's (GND/TGPY),,B738 (N917XA),Landed,03h01m,,SwiftAir/iAero,Saint George's,GND,TGPY,"Miami, FL",MIA,KMIA
191,2020-03-31,WQ3555,"San Antonio, TX (SAT/KSAT)",07:15 CDT,"San Antonio, TX (SAT/KSAT)",,B734 (N458UW),Landed 07:54 CDT,00h11m,,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,"San Antonio, TX",SAT,KSAT
192,2020-03-31,WQ3576,"Brownsville, TX (BRO/KBRO)",08:00 CDT,"Alexandria, LA (AEX/KAEX)",,B733 (N626SW),Landed,01h18m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Brownsville, TX",BRO,KBRO
193,2020-03-31,WQ3585,"Atlanta, GA (ATL/KATL)",,"Alexandria, LA (AEX/KAEX)",,B734 (N538CC),Landed,,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Atlanta, GA",ATL,KATL
194,2020-03-31,WQ3504,"Phoenix, AZ (AZA/KIWA)",07:00 MST,"Yakima, WA (YKM/KYKM)",,B733 (N529AU),Landed,02h42m,,SwiftAir/iAero,"Yakima, WA",YKM,KYKM,"Phoenix, AZ",AZA,KIWA
195,2020-03-31,WQ3555,"San Antonio, TX (SAT/KSAT)",,"Laredo, TX (LRD/KLRD)",,B734 (N804TJ),Landed,,,SwiftAir/iAero,"Laredo, TX",LRD,KLRD,"San Antonio, TX",SAT,KSAT
196,2020-03-31,WQ703,"Miami, FL (MIA/KMIA)",10:45 EDT,Havana (HAV/MUHA),,B734 (N803TJ),Landed,00h46m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
197,2020-03-31,WQ3537,"Miami, FL (MIA/KMIA)",11:00 EDT,"Houston, TX (IAH/KIAH)",,B734 (N440US),Landed 12:38 CDT,02h26m,,SwiftAir/iAero,"Houston, TX",IAH,KIAH,"Miami, FL",MIA,KMIA
198,2020-03-31,WQ7101,Saint George's (GND/TGPY),11:00 AST,"Miami, FL (MIA/KMIA)",,B738,Landed,03h29m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Saint George's,GND,TGPY
199,2020-03-31,WQ3568,"Toledo, OH (TOL/KTOL)",11:10 EDT,"Richmond, VA (RIC/KRIC)",,B734 (N418US),Landed 12:30 EDT,01h08m,,SwiftAir/iAero,"Richmond, VA",RIC,KRIC,"Toledo, OH",TOL,KTOL
200,2020-03-31,WQ3556,"Laredo, TX (LRD/KLRD)",09:10 CDT,San Salvador (SAL/MSLP),,B734 (N804TJ),Landed,02h40m,,SwiftAir/iAero,San Salvador,SAL,MSLP,"Laredo, TX",LRD,KLRD
201,2020-03-31,WQ3577,"Alexandria, LA (AEX/KAEX)",10:35 CDT,"Dallas, TX (DAL/KDAL)",,B733 (N626SW),Landed 11:48 CDT,00h48m,,SwiftAir/iAero,"Dallas, TX",DAL,KDAL,"Alexandria, LA",AEX,KAEX
202,2020-03-31,WQ3600,"Newark, NJ (EWR/KEWR)",14:05 EDT,"Laredo, TX (LRD/KLRD)",,B734 (N285XA),Landed,04h19m,,SwiftAir/iAero,"Laredo, TX",LRD,KLRD,"Newark, NJ",EWR,KEWR
203,2020-03-31,WQ3520,"Victorville, CA (VCV/KVCV)",15:00 PDT,"San Diego, CA (SAN/KSAN)",,B733 (N531AU),Landed 15:21 PDT,00h32m,,SwiftAir/iAero,"San Diego, CA",SAN,KSAN,"Victorville, CA",VCV,KVCV
204,2020-03-31,WQ3518,"Phoenix, AZ (AZA/KIWA)",09:00 MST,"Denver, CO (DEN/KDEN)",,B733 (N531AU),Landed 11:22 MDT,01h22m,,SwiftAir/iAero,"Denver, CO",DEN,KDEN,"Phoenix, AZ",AZA,KIWA
205,2020-03-31,WQ3506,"Las Vegas, NV (LAS/KLAS)",,"El Paso, TX (ELP/KELP)",,B733 (N529AU),Landed 16:43 MDT,01h18m,,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Las Vegas, NV",LAS,KLAS
206,2020-03-31,WQ3557,San Salvador (SAL/MSLP),14:08 CST,"San Antonio, TX (SAT/KSAT)",,B734 (N804TJ),Landed 18:24 CDT,02h42m,,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,San Salvador,SAL,MSLP
207,2020-03-31,WQ751,Zandery (PBM/SMJP),,"Miami, FL (MIA/KMIA)",,B733 (N811TJ),Landed 20:23 EDT,04h53m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Zandery,PBM,SMJP
208,2020-03-31,WQ3519,"Denver, CO (DEN/KDEN)",12:45 MDT,"Victorville, CA (VCV/KVCV)",,B733 (N531AU),Landed,01h59m,,SwiftAir/iAero,"Victorville, CA",VCV,KVCV,"Denver, CO",DEN,KDEN
209,2020-03-31,WQ3570,"Alexandria, LA (AEX/KAEX)",16:55 CDT,"Brownsville, TX (BRO/KBRO)",,B734 (N418US),Landed,01h12m,,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
210,2020-03-31,WQ3505,"Yakima, WA (YKM/KYKM)",11:00 PDT,"Las Vegas, NV (LAS/KLAS)",,B733 (N529AU),Landed 13:13 PDT,01h48m,,SwiftAir/iAero,"Las Vegas, NV",LAS,KLAS,"Yakima, WA",YKM,KYKM
211,2020-03-31,WQ3569,"Richmond, VA (RIC/KRIC)",,"Alexandria, LA (AEX/KAEX)",,B734 (N418US),Landed,,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Richmond, VA",RIC,KRIC
212,2020-03-31,WQ7103,Saint George's (GND/TGPY),13:00 AST,"Miami, FL (MIA/KMIA)",,B738 (N917XA),Landed 16:23 EDT,03h19m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Saint George's,GND,TGPY
213,2020-03-31,WQ704,Havana (HAV/MUHA),12:55 CDT,"Miami, FL (MIA/KMIA)",,B734 (N803TJ),Landed 14:02 EDT,00h46m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
214,2020-03-31,WQ3578,"Dallas, TX (DAL/KDAL)",,"Brownsville, TX (BRO/KBRO)",,B733 (N626SW),Landed,,,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Dallas, TX",DAL,KDAL
215,2020-03-30,WQ3565,"El Paso, TX (ELP/KELP)",03:15 MDT,Guatemala City (GUA/MGGT),,B734 (N458UW),Landed,03h20m,,SwiftAir/iAero,Guatemala City,GUA,MGGT,"El Paso, TX",ELP,KELP
216,2020-03-30,WQ3583,"Alexandria, LA (AEX/KAEX)",07:00 CDT,Bogota (BOG/SKBO),,B734 (N538CC),Landed 13:10 COT,04h32m,,SwiftAir/iAero,Bogota,BOG,SKBO,"Alexandria, LA",AEX,KAEX
217,2020-03-30,WQ3502,"Brownsville, TX (BRO/KBRO)",06:35 CDT,Guatemala City (GUA/MGGT),,B733 (N529AU),Landed,02h08m,,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
218,2020-03-30,WQ3510,"Columbus, GA (CSG/KCSG)",07:05 EDT,"Houston, TX (IAH/KIAH)",,B734 (N440US),Landed 08:09 CDT,01h47m,,SwiftAir/iAero,"Houston, TX",IAH,KIAH,"Columbus, GA",CSG,KCSG
