,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
5417,2020-02-29, WAL212,Santo Domingo(SDQ/MDSD),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 01:46 EST,01h56m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5418,2020-02-28, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 22:13 EST,02h57m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5419,2020-02-28, WAL211,"Miami, FL(MIA/KMIA)",17:00 EST,Santo Domingo(SDQ/MDSD),,MD83 (N805WA),Landed 20:31 AST,01h45m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5420,2020-02-28, WAL708,Havana(HAV/MUHA),,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 15:55 EST,00h41m,,World Atlantic,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
5421,2020-02-28, WAL203,"Tampa, FL(TPA/KTPA)",14:55 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 17:58 EST,01h41m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5422,2020-02-28, WAL201,,,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 15:22 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5423,2020-02-28, WAL1202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,02h12m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5424,2020-02-28, WAL202,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 ,Landed,01h32m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5425,2020-02-28, WAL620,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 (N801WA),Landed 14:03 EST,01h21m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5426,2020-02-28, WAL608,Guatemala City(GUA/MGGT),10:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 13:25 CST,02h37m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5427,2020-02-28, WAL708,"Miami, FL(MIA/KMIA)",11:00 EST,Havana(HAV/MUHA),,MD83 (N807TR),Landed,00h49m,,World Atlantic,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
5428,2020-02-28, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h45m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5429,2020-02-28, WAL620,,,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 11:26 EST,,,World Atlantic,Georgetown,GCM,MWCR,,,
5430,2020-02-28, WAL408,,,"Miami, FL(OPF/KOPF)",,MD83 (N804WA),Landed 09:24 EST,,,World Atlantic,"Miami, FL",OPF,KOPF,,,
5431,2020-02-28, WAL9804,"Brownsville, TX(BRO/KBRO)",04:45 CST,"Miami, FL(OPF/KOPF)",,MD83 ,Landed,02h29m,,World Atlantic,"Miami, FL",OPF,KOPF,"Brownsville, TX",BRO,KBRO
5432,2020-02-28, WAL608,"San Antonio, TX(SAT/KSAT)",,Guatemala City(GUA/MGGT),,MD83 (N806WA),Landed,,,World Atlantic,Guatemala City,GUA,MGGT,"San Antonio, TX",SAT,KSAT
5433,2020-02-28, WAL9608,"San Antonio, TX(SAT/KSAT)",03:15 CST,"Brownsville, TX(BRO/KBRO)",,MD83 ,Landed,00h56m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5434,2020-02-27, WAL202,Punta Cana(PUJ/MDPC),19:59 AST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed,02h11m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5435,2020-02-27, WAL105,"Miami, FL(MIA/KMIA)",16:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 18:20 EST,01h04m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5436,2020-02-27, WAL608,San Salvador(SAL/MSLP),,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 17:10 CST,02h59m,,World Atlantic,"San Antonio, TX",SAT,KSAT,San Salvador,SAL,MSLP
5437,2020-02-27, WAL708,"Brownsville, TX(BRO/KBRO)",13:40 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 17:18 EST,02h08m,,World Atlantic,"Miami, FL",MIA,KMIA,"Brownsville, TX",BRO,KBRO
5438,2020-02-27, WAL104,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,01h08m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5439,2020-02-27, WAL793,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 (N801WA),Landed 15:25 EST,01h06m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5440,2020-02-27, WAL201,"Miami, FL(MIA/KMIA)",13:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h50m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5441,2020-02-27, WAL708,"Alexandria, LA(AEX/KAEX)",11:05 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N807TR),Landed,01h22m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
5442,2020-02-27, WAL9805,"Miami, FL(OPF/KOPF)",12:00 EST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 14:00 EST,00h12m,,World Atlantic,"Miami, FL",MIA,KMIA,"Miami, FL",OPF,KOPF
5443,2020-02-27, WAL600,"St Louis, MO(STL/KSTL)",,Basseterre(SKB/TKPK),,MD83 (N808WA),Landed 15:32 AST,04h19m,,World Atlantic,Basseterre,SKB,TKPK,"St Louis, MO",STL,KSTL
5444,2020-02-27, WAL708,"Columbus, GA(CSG/KCSG)",09:40 EST,"Alexandria, LA(AEX/KAEX)",,MD83 (N807TR),Landed 10:17 CST,01h19m,,World Atlantic,"Alexandria, LA",AEX,KAEX,"Columbus, GA",CSG,KCSG
5445,2020-02-27, WAL608,"Laredo, TX(LRD/KLRD)",08:10 CST,San Salvador(SAL/MSLP),,MD83 (N806WA),Landed,02h31m,,World Atlantic,San Salvador,SAL,MSLP,"Laredo, TX",LRD,KLRD
5446,2020-02-27, WAL793,"New York, NY(JFK/KJFK)",08:45 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 13:06 EST,03h48m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5447,2020-02-27, WAL408,"Brownsville, TX(BRO/KBRO)",07:35 CST,Guatemala City(GUA/MGGT),,MD83 (N804WA),Landed,02h41m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5448,2020-02-27, WAL608,"San Antonio, TX(SAT/KSAT)",06:15 CST,"Laredo, TX(LRD/KLRD)",,MD83 (N806WA),Landed,00h29m,,World Atlantic,"Laredo, TX",LRD,KLRD,"San Antonio, TX",SAT,KSAT
5449,2020-02-27, WAL708,"Miami, FL(MIA/KMIA)",07:00 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,01h28m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5450,2020-02-27, WAL408,"San Antonio, TX(SAT/KSAT)",05:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N804WA),Landed,00h44m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5451,2020-02-27, WAL9100,"Miami, FL(MIA/KMIA)",05:30 EST,"St Louis, MO(STL/KSTL)",,MD83 (N808WA),Landed 07:46 CST,02h25m,,World Atlantic,"St Louis, MO",STL,KSTL,"Miami, FL",MIA,KMIA
5452,2020-02-26, WAL708,Guatemala City(GUA/MGGT),,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed,02h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Guatemala City,GUA,MGGT
5453,2020-02-26, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 19:18 EST,02h55m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5454,2020-02-26, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 16:31 EST,01h58m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5455,2020-02-26, WAL708,"Miami, FL(MIA/KMIA)",11:35 EST,Guatemala City(GUA/MGGT),,MD83 (N807TR),Landed,04h28m,,World Atlantic,Guatemala City,GUA,MGGT,"Miami, FL",MIA,KMIA
5456,2020-02-26, WAL202,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 (N801WA),Landed,,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5457,2020-02-26, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N808WA),Landed,01h48m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5458,2020-02-26, WAL708,"Columbus, GA(CSG/KCSG)",08:55 EST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 10:42 EST,01h26m,,World Atlantic,"Miami, FL",MIA,KMIA,"Columbus, GA",CSG,KCSG
5459,2020-02-26, WAL202,Georgetown(GCM/MWCR),,,,MD83 (N801WA),Landed,,,World Atlantic,,,,Georgetown,GCM,MWCR
5460,2020-02-26, WAL708,"Miami, FL(MIA/KMIA)",,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5461,2020-02-25, WAL408,Guatemala City(GUA/MGGT),11:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 14:08 CST,02h34m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5462,2020-02-25, WAL408,"Brownsville, TX(BRO/KBRO)",07:35 CST,Guatemala City(GUA/MGGT),,MD83 (N804WA),Landed,02h02m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5463,2020-02-25, WAL408,"San Antonio, TX(SAT/KSAT)",05:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N804WA),Landed,00h45m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5464,2020-02-25, WAL708,"Miami, FL(MIA/KMIA)",,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed,,,World Atlantic,"Miami, FL",MIA,KMIA,"Miami, FL",MIA,KMIA
5465,2020-02-24, WAL212,Santo Domingo(SDQ/MDSD),19:30 AST,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 20:24 EST,01h58m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5466,2020-02-24, WAL9805,"Miami, FL(MIA/KMIA)",16:30 EST,"Miami, FL(OPF/KOPF)",,MD83 (N805WA),Landed 17:48 EST,00h15m,,World Atlantic,"Miami, FL",OPF,KOPF,"Miami, FL",MIA,KMIA
5467,2020-02-24, WAL708,La Mesa(SAP/MHLM),15:00 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 18:09 EST,01h53m,,World Atlantic,"Miami, FL",MIA,KMIA,La Mesa,SAP,MHLM
5468,2020-02-24, WAL608,"Brownsville, TX(BRO/KBRO)",14:40 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 14:51 CST,00h43m,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5469,2020-02-24, WAL202,"Tampa, FL(TPA/KTPA)",,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 17:13 EST,01h33m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5470,2020-02-24, WAL203,"Tampa, FL(TPA/KTPA)",15:05 EST,Georgetown(GCM/MWCR),,MD83 ,Landed,01h32m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5471,2020-02-24, WAL106,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N808WA),Landed 17:03 AST,01h42m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5472,2020-02-24, WAL211,"Miami, FL(MIA/KMIA)",14:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h41m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5473,2020-02-24, WAL408,San Salvador(SAL/MSLP),12:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 14:29 CST,02h50m,,World Atlantic,"San Antonio, TX",SAT,KSAT,San Salvador,SAL,MSLP
5474,2020-02-24, WAL204,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 14:56 EST,02h13m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5475,2020-02-24, WAL202,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 (N801WA),Landed 14:00 EST,01h26m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5476,2020-02-24, WAL608,"Columbus, GA(CSG/KCSG)",12:15 EST,"Brownsville, TX(BRO/KBRO)",,MD83 (N806WA),Landed,02h23m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Columbus, GA",CSG,KCSG
5477,2020-02-24, WAL708,"Houston, TX(IAH/KIAH)",11:10 CST,La Mesa(SAP/MHLM),,MD83 (N807TR),Landed,02h20m,,World Atlantic,La Mesa,SAP,MHLM,"Houston, TX",IAH,KIAH
5478,2020-02-24, WAL107,,,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 11:15 EST,,,World Atlantic,Georgetown,GCM,MWCR,,,
5479,2020-02-24, WAL202,"Miami, FL(MIA/KMIA)",,,,MD83 (N805WA),Landed,,,World Atlantic,,,,"Miami, FL",MIA,KMIA
5480,2020-02-24, WAL708,"Columbus, GA(CSG/KCSG)",09:05 EST,"Houston, TX(IAH/KIAH)",,MD83 (N807TR),Landed 09:59 CST,01h53m,,World Atlantic,"Houston, TX",IAH,KIAH,"Columbus, GA",CSG,KCSG
5481,2020-02-24, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 ,Landed,01h49m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5482,2020-02-24, WAL608,"San Antonio, TX(SAT/KSAT)",08:00 CST,"Columbus, GA(CSG/KCSG)",,MD83 (N806WA),Landed,01h33m,,World Atlantic,"Columbus, GA",CSG,KCSG,"San Antonio, TX",SAT,KSAT
5483,2020-02-24, WAL408,"Alexandria, LA(AEX/KAEX)",07:55 CST,San Salvador(SAL/MSLP),,MD83 (N804WA),Landed,02h40m,,World Atlantic,San Salvador,SAL,MSLP,"Alexandria, LA",AEX,KAEX
5484,2020-02-24, WAL107,Georgetown(GCM/MWCR),,Kingston(KIN/MKJP),,MD83 (N801WA),Landed 08:09 EST,00h48m,,World Atlantic,Kingston,KIN,MKJP,Georgetown,GCM,MWCR
5485,2020-02-24, WAL408,"San Antonio, TX(SAT/KSAT)",05:40 CST,"Alexandria, LA(AEX/KAEX)",,MD83 (N804WA),Landed 06:28 CST,00h48m,,World Atlantic,"Alexandria, LA",AEX,KAEX,"San Antonio, TX",SAT,KSAT
5486,2020-02-24, WAL708,"Miami, FL(MIA/KMIA)",,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5487,2020-02-23, WAL107,"Miami, FL(MIA/KMIA)",19:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 21:25 EST,01h01m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5488,2020-02-23, WAL106,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 18:15 EST,01h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5489,2020-02-23, WAL211,,,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 17:55 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5490,2020-02-23, WAL212,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,02h16m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5491,2020-02-23, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 17:10 EST,02h02m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5492,2020-02-23, WAL211,"Miami, FL(MIA/KMIA)",11:30 EST,Punta Cana(PUJ/MDPC),,MD83 (N807TR),Landed,01h46m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5493,2020-02-23, WAL793,"New York, NY(JFK/KJFK)",11:05 EST,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed,03h10m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5494,2020-02-23, WAL102,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,01h15m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5495,2020-02-23, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h38m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5496,2020-02-23, WAL115,,,"Miami, FL(MIA/KMIA)",,MD83 (N801WA),Landed 10:28 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5497,2020-02-22, WAL9610,"Tallahassee, FL(TLH/KTLH)",22:00 EST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 22:38 EST,00h50m,,World Atlantic,"Miami, FL",MIA,KMIA,"Tallahassee, FL",TLH,KTLH
5498,2020-02-22, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N808WA),Landed 23:44 EST,03h40m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5499,2020-02-22, WAL610,"Raleigh/Durham, NC(RDU/KRDU)",,"Tallahassee, FL(TLH/KTLH)",,MD83 (N807TR),Landed,,,World Atlantic,"Tallahassee, FL",TLH,KTLH,"Raleigh/Durham, NC",RDU,KRDU
5500,2020-02-22, WAL115,"Miami, FL(MIA/KMIA)",19:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 20:51 EST,01h01m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5501,2020-02-22, WAL201,"Tampa, FL(TPA/KTPA)",,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 18:40 EST,01h24m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5502,2020-02-22, WAL203,,,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 17:40 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5503,2020-02-22, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,02h12m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5504,2020-02-22, WAL200,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 (N808WA),Landed 15:38 EST,01h28m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5505,2020-02-22, WAL793,"New York, NY(JFK/KJFK)",09:10 EST,Georgetown(GCM/MWCR),,MD83 ,Landed,03h07m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5506,2020-02-22, WAL792,"New York, NY(JFK/KJFK)",,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 12:34 EST,03h07m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5507,2020-02-22, WAL203,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h41m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5508,2020-02-21, WAL212,Santo Domingo(SDQ/MDSD),,"Miami, FL(MIA/KMIA)",,MD83 (N801WA),Landed 21:58 EST,01h57m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5509,2020-02-21, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N808WA),Landed 22:19 EST,03h15m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5510,2020-02-21, WAL621,"Tampa, FL(TPA/KTPA)",,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 17:06 EST,01h32m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5511,2020-02-21, WAL203,"Tampa, FL(TPA/KTPA)",15:05 EST,Georgetown(GCM/MWCR),,MD83 ,Landed,01h35m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5512,2020-02-21, WAL609,"Tallahassee, FL(TLH/KTLH)",15:00 EST,"Raleigh/Durham, NC(RDU/KRDU)",,MD83 (N807TR),Landed,01h09m,,World Atlantic,"Raleigh/Durham, NC",RDU,KRDU,"Tallahassee, FL",TLH,KTLH
5513,2020-02-21, WAL302,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed,02h06m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5514,2020-02-21, WAL211,"Miami, FL(MIA/KMIA)",14:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h47m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5515,2020-02-21, WAL104,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N801WA),Landed 17:01 AST,01h44m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5516,2020-02-21, WAL608,Guatemala City(GUA/MGGT),12:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 16:02 CST,02h37m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5517,2020-02-21, WAL202,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 ,Landed,01h39m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5518,2020-02-21, WAL621,,,"Tampa, FL(TPA/KTPA)",,MD83 (N808WA),Landed 14:08 EST,,,World Atlantic,"Tampa, FL",TPA,KTPA,,,
5519,2020-02-21, WAL9609,"Miami, FL(MIA/KMIA)",12:00 EST,"Tallahassee, FL(TLH/KTLH)",,MD83 (N807TR),Landed,01h06m,,World Atlantic,"Tallahassee, FL",TLH,KTLH,"Miami, FL",MIA,KMIA
5520,2020-02-21, WAL2212,Santa Clara(SNU/MUSC),,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 11:15 EST,00h51m,,World Atlantic,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
5521,2020-02-21, WAL608,"Brownsville, TX(BRO/KBRO)",08:35 CST,Guatemala City(GUA/MGGT),,MD83 (N806WA),Landed,02h01m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5522,2020-02-21, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h48m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5523,2020-02-21, WAL2211,"Miami, FL(MIA/KMIA)",07:30 EST,Santa Clara(SNU/MUSC),,MD83 (N807TR),Landed,00h37m,,World Atlantic,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
5524,2020-02-21, WAL608,"San Antonio, TX(SAT/KSAT)",06:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N806WA),Landed,00h47m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5525,2020-02-21, WAL621,,,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 11:06 EST,,,World Atlantic,Georgetown,GCM,MWCR,,,
5526,2020-02-20, WAL513,Santa Clara(SNU/MUSC),21:30 CST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 22:35 EST,00h48m,,World Atlantic,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
5527,2020-02-20, WAL202,"Miami, FL(MIA/KMIA)",,,,MD83 (N805WA),Landed,,,World Atlantic,,,,"Miami, FL",MIA,KMIA
5528,2020-02-20, WAL512,"Miami, FL(MIA/KMIA)",18:00 EST,Santa Clara(SNU/MUSC),,MD83 ,Landed,00h40m,,World Atlantic,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
5529,2020-02-20, WAL708,"Alexandria, LA(AEX/KAEX)",15:40 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 19:38 EST,01h41m,,World Atlantic,"Miami, FL",MIA,KMIA,"Alexandria, LA",AEX,KAEX
5530,2020-02-20, WAL105,"Miami, FL(MIA/KMIA)",16:30 EST,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 19:34 EST,01h04m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5531,2020-02-20, WAL708,"Brownsville, TX(BRO/KBRO)",13:05 CST,"Alexandria, LA(AEX/KAEX)",,MD83 (N807TR),Landed,01h10m,,World Atlantic,"Alexandria, LA",AEX,KAEX,"Brownsville, TX",BRO,KBRO
5532,2020-02-20, WAL104,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 (N801WA),Landed 15:04 EST,01h04m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5533,2020-02-20, WAL202,Punta Cana(PUJ/MDPC),14:30 AST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 16:04 EST,02h03m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5534,2020-02-20, WAL608,Guatemala City(GUA/MGGT),12:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 15:24 CST,02h36m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5535,2020-02-20, WAL408,San Salvador(SAL/MSLP),12:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 14:32 CST,02h47m,,World Atlantic,"San Antonio, TX",SAT,KSAT,San Salvador,SAL,MSLP
